enrollee_id,city_development_index,gender,relevent_experience,education_level,major_discipline,experience,last_new_job,training_hours,target
49,0.92,Male,Has relevent experience,Graduate,Arts,>20,2,36,0
16982,0.843,Male,Has relevent experience,Graduate,STEM,14,4,210,0
8853,0.92,Female,No relevent experience,Masters,Humanities,>20,>4,9,0
24188,0.55,Male,Has relevent experience,Graduate,STEM,5,1,86,0
5887,0.579,Male,Has relevent experience,Graduate,Business Degree,11,4,52,0
7175,0.92,Male,Has relevent experience,Graduate,STEM,5,1,5,0
7513,0.92,Male,Has relevent experience,Masters,STEM,4,1,57,0
845,0.91,Male,Has relevent experience,Graduate,STEM,>20,>4,86,0
22126,0.847,Male,Has relevent experience,Masters,STEM,6,1,3,0
32220,0.9229999999999999,Male,Has relevent experience,Masters,Other,18,1,44,0
11941,0.92,Male,Has relevent experience,Graduate,STEM,2,2,91,0
13326,0.624,Female,Has relevent experience,Graduate,STEM,9,1,15,0
10292,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,9,0
859,0.91,Male,Has relevent experience,Graduate,STEM,6,1,14,0
615,0.855,Male,Has relevent experience,Graduate,STEM,4,1,141,0
24537,0.9259999999999999,Male,Has relevent experience,Masters,STEM,14,4,334,0
11103,0.794,Male,Has relevent experience,Graduate,STEM,6,never,62,0
9627,0.55,Female,No relevent experience,Graduate,STEM,4,never,25,0
5053,0.92,Male,Has relevent experience,Graduate,STEM,6,1,26,0
8697,0.856,Male,Has relevent experience,Graduate,STEM,15,3,332,0
24239,0.624,Male,Has relevent experience,Graduate,STEM,11,2,124,0
26329,0.92,Male,No relevent experience,Masters,STEM,7,2,53,0
9912,0.83,Male,Has relevent experience,Masters,STEM,10,1,45,0
16445,0.884,Male,No relevent experience,Masters,STEM,1,1,206,0
21008,0.92,Male,Has relevent experience,Graduate,STEM,9,2,66,0
28352,0.68,Male,Has relevent experience,Masters,STEM,12,1,21,0
14055,0.92,Male,No relevent experience,Graduate,STEM,8,1,89,0
18278,0.92,Female,No relevent experience,Graduate,STEM,3,2,61,0
17202,0.91,Male,Has relevent experience,Graduate,STEM,>20,>4,146,0
9447,0.887,Male,Has relevent experience,Graduate,STEM,16,2,202,0
23194,0.92,Male,No relevent experience,Graduate,STEM,16,>4,39,0
26602,0.91,Male,Has relevent experience,Masters,STEM,5,1,60,0
16243,0.624,Male,Has relevent experience,Graduate,STEM,11,1,134,0
7035,0.887,Male,Has relevent experience,Masters,Humanities,9,1,24,0
28906,0.898,Male,Has relevent experience,Graduate,STEM,18,1,220,0
20617,0.91,Male,Has relevent experience,Graduate,STEM,6,>4,14,0
1767,0.9390000000000001,Male,Has relevent experience,Graduate,Other,>20,2,41,0
809,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,90,0
9697,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,142,0
15878,0.91,Male,Has relevent experience,Graduate,STEM,8,1,82,0
4874,0.754,Male,Has relevent experience,Graduate,STEM,>20,>4,28,0
5835,0.924,Male,Has relevent experience,Graduate,STEM,19,1,59,0
24572,0.92,Male,Has relevent experience,Graduate,STEM,8,2,155,0
12344,0.92,Male,Has relevent experience,Graduate,STEM,5,2,26,0
9900,0.92,Female,Has relevent experience,Masters,STEM,2,1,40,0
3657,0.92,Male,Has relevent experience,Masters,STEM,14,2,17,0
3431,0.9229999999999999,Other,Has relevent experience,Graduate,STEM,16,3,89,0
11062,0.897,Male,Has relevent experience,Masters,STEM,>20,>4,75,0
26136,0.855,Male,Has relevent experience,Graduate,Business Degree,2,2,42,0
31443,0.512,Female,Has relevent experience,Masters,STEM,15,>4,75,0
21624,0.92,Male,Has relevent experience,Masters,STEM,>20,2,28,0
3857,0.91,Male,Has relevent experience,Graduate,STEM,11,1,32,0
2834,0.855,Male,Has relevent experience,Graduate,Humanities,<1,1,78,0
24301,0.527,Male,No relevent experience,Graduate,STEM,2,1,111,0
27322,0.527,Female,No relevent experience,Graduate,STEM,1,never,86,0
16546,0.9129999999999999,Male,Has relevent experience,Graduate,Other,4,2,6,0
8783,0.691,Male,Has relevent experience,Graduate,STEM,3,>4,18,0
14820,0.878,Male,Has relevent experience,Masters,STEM,11,3,112,0
33377,0.802,Male,Has relevent experience,Graduate,Other,10,2,27,0
31344,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,39,0
22968,0.9490000000000001,Male,Has relevent experience,Masters,STEM,9,3,24,0
22171,0.836,Male,Has relevent experience,Graduate,STEM,19,1,4,0
11820,0.9259999999999999,Male,Has relevent experience,Masters,STEM,>20,3,136,0
6195,0.743,Male,Has relevent experience,Masters,STEM,9,2,73,0
13654,0.8959999999999999,Male,Has relevent experience,Graduate,STEM,5,2,42,0
23979,0.92,Male,Has relevent experience,Graduate,STEM,9,2,11,0
9620,0.92,Male,Has relevent experience,Graduate,Arts,15,>4,102,0
23117,0.92,Male,No relevent experience,Graduate,STEM,6,1,47,0
12783,0.855,Male,Has relevent experience,Masters,STEM,8,>4,204,0
7850,0.6659999999999999,Male,Has relevent experience,Masters,STEM,>20,never,98,0
33118,0.92,Female,Has relevent experience,Graduate,STEM,8,1,43,0
7274,0.698,Male,Has relevent experience,Masters,STEM,12,1,11,0
9474,0.92,Male,No relevent experience,Graduate,STEM,6,1,39,0
3384,0.92,Male,Has relevent experience,Graduate,STEM,5,2,17,0
32436,0.897,Male,No relevent experience,Graduate,STEM,3,never,26,0
11175,0.64,Male,Has relevent experience,Graduate,STEM,14,1,148,0
26012,0.92,Male,No relevent experience,Graduate,STEM,4,1,151,0
26884,0.847,Male,Has relevent experience,Graduate,STEM,15,3,35,0
4117,0.91,Male,Has relevent experience,Graduate,STEM,>20,>4,130,0
30661,0.856,Male,No relevent experience,Masters,STEM,9,1,119,0
27047,0.92,Male,Has relevent experience,Graduate,STEM,9,2,43,0
30116,0.682,Male,Has relevent experience,Graduate,STEM,7,1,39,0
23942,0.92,Male,Has relevent experience,Graduate,STEM,13,4,21,0
30610,0.698,Male,Has relevent experience,Graduate,STEM,5,2,238,0
27364,0.624,Male,Has relevent experience,Graduate,STEM,4,1,21,0
20835,0.897,Male,No relevent experience,Masters,STEM,4,1,17,0
18025,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,20,0
15758,0.92,Male,Has relevent experience,Graduate,Business Degree,17,>4,81,0
20858,0.91,Male,Has relevent experience,Masters,STEM,16,2,170,0
11354,0.843,Male,Has relevent experience,Graduate,STEM,>20,>4,25,0
14102,0.754,Male,Has relevent experience,Graduate,STEM,8,4,40,0
21574,0.794,Male,Has relevent experience,Graduate,STEM,>20,4,15,0
33046,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,57,0
12859,0.92,Male,Has relevent experience,Masters,Humanities,5,1,129,0
3508,0.878,Male,Has relevent experience,Phd,STEM,>20,>4,98,0
202,0.855,Male,No relevent experience,Masters,STEM,>20,>4,78,0
32926,0.924,Female,No relevent experience,Graduate,STEM,19,4,81,0
13731,0.767,Male,Has relevent experience,Graduate,STEM,7,1,99,0
2102,0.624,Male,Has relevent experience,Graduate,STEM,5,2,44,0
12176,0.899,Male,Has relevent experience,Graduate,STEM,>20,1,114,0
3522,0.92,Male,Has relevent experience,Masters,STEM,>20,2,106,0
28301,0.92,Male,Has relevent experience,Masters,STEM,>20,>4,161,0
4229,0.92,Male,Has relevent experience,Graduate,STEM,8,1,30,0
20643,0.6659999999999999,Male,Has relevent experience,Graduate,STEM,4,never,22,0
10666,0.9259999999999999,Male,Has relevent experience,Masters,No Major,19,never,18,0
6336,0.843,Male,No relevent experience,Graduate,STEM,2,never,23,0
8898,0.92,Male,Has relevent experience,Masters,STEM,14,4,31,0
3093,0.8959999999999999,Male,Has relevent experience,Masters,Arts,>20,>4,157,0
11259,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,14,4,23,0
733,0.74,Male,Has relevent experience,Graduate,STEM,14,>4,12,0
7153,0.899,Male,Has relevent experience,Graduate,STEM,8,1,19,0
16114,0.91,Male,Has relevent experience,Masters,STEM,8,1,7,0
22048,0.91,Male,Has relevent experience,Graduate,STEM,>20,4,105,0
14707,0.6659999999999999,Male,No relevent experience,Graduate,STEM,3,1,18,0
4678,0.897,Male,Has relevent experience,Masters,Other,>20,2,28,0
10070,0.92,Male,Has relevent experience,Graduate,STEM,>20,3,12,0
162,0.91,Male,Has relevent experience,Masters,STEM,>20,3,28,0
10530,0.804,Male,Has relevent experience,Masters,STEM,7,1,88,0
6789,0.763,Male,No relevent experience,Graduate,STEM,5,1,44,0
13694,0.924,Male,Has relevent experience,Graduate,STEM,5,1,105,0
12232,0.698,Male,Has relevent experience,Graduate,STEM,14,2,32,0
5154,0.92,Other,No relevent experience,Masters,STEM,4,2,29,0
1272,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,50,0
26890,0.893,Male,Has relevent experience,Graduate,STEM,5,1,20,0
15515,0.855,Male,Has relevent experience,Masters,STEM,16,1,114,0
11301,0.855,Female,No relevent experience,Masters,STEM,10,3,98,0
8063,0.698,Male,Has relevent experience,Graduate,STEM,>20,>4,11,0
4190,0.9390000000000001,Male,Has relevent experience,Masters,No Major,>20,>4,80,0
8775,0.92,Male,Has relevent experience,Graduate,STEM,15,1,328,0
29702,0.743,Male,No relevent experience,Graduate,STEM,>20,>4,7,0
32035,0.8270000000000001,Male,Has relevent experience,Graduate,STEM,3,2,38,0
11765,0.91,Male,Has relevent experience,Masters,STEM,>20,>4,14,0
3201,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,54,0
17150,0.624,Male,Has relevent experience,Graduate,STEM,7,never,56,0
23683,0.698,Female,No relevent experience,Masters,STEM,4,1,51,0
6960,0.92,Male,Has relevent experience,Graduate,STEM,15,>4,33,0
24059,0.624,Female,Has relevent experience,Graduate,STEM,1,1,39,0
32154,0.92,Male,Has relevent experience,Graduate,Humanities,>20,>4,14,0
14600,0.884,Other,Has relevent experience,Masters,STEM,10,>4,141,0
31724,0.92,Male,Has relevent experience,Masters,Other,>20,>4,135,0
25451,0.92,Male,Has relevent experience,Masters,STEM,>20,3,134,0
32644,0.893,Male,Has relevent experience,Masters,STEM,17,>4,85,0
26905,0.92,Male,Has relevent experience,Graduate,STEM,5,1,102,0
10409,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,6,>4,84,0
5468,0.91,Female,No relevent experience,Graduate,STEM,>20,1,47,0
19809,0.887,Male,Has relevent experience,Graduate,STEM,>20,1,23,0
15492,0.897,Male,Has relevent experience,Masters,STEM,7,1,12,0
15389,0.897,Male,No relevent experience,Graduate,STEM,7,1,74,0
25240,0.624,Male,Has relevent experience,Masters,STEM,7,1,59,0
28899,0.91,Male,Has relevent experience,Phd,STEM,>20,>4,40,0
8,0.92,Female,No relevent experience,Graduate,Humanities,13,2,12,0
1005,0.754,Female,Has relevent experience,Masters,STEM,14,2,47,0
18623,0.527,Male,No relevent experience,Graduate,Business Degree,4,1,35,0
12679,0.91,Male,Has relevent experience,Graduate,Business Degree,>20,>4,57,0
5860,0.897,Male,Has relevent experience,Graduate,STEM,5,3,30,0
32707,0.92,Female,Has relevent experience,Masters,STEM,>20,1,28,0
24520,0.92,Male,Has relevent experience,Graduate,STEM,7,1,192,0
24686,0.92,Male,No relevent experience,Graduate,STEM,13,never,256,0
28612,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,>20,1,59,0
31754,0.91,Other,Has relevent experience,Masters,STEM,9,1,33,0
3934,0.92,Male,Has relevent experience,Graduate,Arts,10,3,50,0
13331,0.848,Male,Has relevent experience,Graduate,STEM,15,3,85,0
25666,0.91,Male,Has relevent experience,Graduate,STEM,3,1,2,0
32569,0.92,Female,Has relevent experience,Graduate,STEM,4,2,17,0
16958,0.802,Male,Has relevent experience,Graduate,STEM,5,2,22,0
25500,0.92,Male,Has relevent experience,Masters,STEM,13,3,266,0
29697,0.92,Male,No relevent experience,Graduate,Business Degree,>20,1,48,0
17682,0.866,Male,Has relevent experience,Graduate,STEM,7,1,47,0
29774,0.91,Male,Has relevent experience,Graduate,STEM,6,1,65,0
10018,0.92,Female,Has relevent experience,Masters,STEM,12,4,44,0
28242,0.89,Male,Has relevent experience,Graduate,STEM,>20,1,31,0
22447,0.91,Male,Has relevent experience,Masters,Other,19,1,15,0
26880,0.91,Male,Has relevent experience,Graduate,STEM,10,3,105,0
20839,0.899,Male,Has relevent experience,Graduate,STEM,>20,>4,50,0
20626,0.9259999999999999,Male,Has relevent experience,Graduate,Arts,7,2,19,0
2764,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,19,>4,6,0
12313,0.92,Male,No relevent experience,Graduate,STEM,19,1,88,0
23143,0.92,Male,Has relevent experience,Graduate,Other,9,1,91,0
22651,0.624,Male,Has relevent experience,Masters,STEM,13,2,166,0
21926,0.743,Male,Has relevent experience,Graduate,STEM,2,1,16,0
1544,0.92,Male,Has relevent experience,Graduate,STEM,6,2,83,0
30323,0.855,Male,Has relevent experience,Masters,STEM,18,1,88,0
5752,0.91,Male,Has relevent experience,Graduate,STEM,7,1,8,0
32724,0.579,Male,Has relevent experience,Graduate,STEM,5,1,21,0
4831,0.887,Male,Has relevent experience,Graduate,STEM,10,never,102,0
23415,0.895,Male,Has relevent experience,Masters,STEM,9,2,26,0
505,0.698,Male,No relevent experience,Graduate,STEM,2,never,16,0
23502,0.624,Male,Has relevent experience,Graduate,STEM,5,1,42,0
10085,0.7759999999999999,Male,Has relevent experience,Graduate,STEM,10,1,104,0
28520,0.884,Other,Has relevent experience,Masters,STEM,>20,2,5,0
12582,0.848,Male,Has relevent experience,Masters,STEM,15,1,31,0
12393,0.698,Male,Has relevent experience,Masters,STEM,>20,>4,4,0
16127,0.91,Male,Has relevent experience,Graduate,STEM,5,1,114,0
668,0.55,Male,Has relevent experience,Graduate,STEM,2,1,41,0
20613,0.794,Male,Has relevent experience,Graduate,STEM,9,1,36,0
28455,0.92,Male,Has relevent experience,Graduate,Other,10,1,52,0
214,0.925,Male,Has relevent experience,Graduate,STEM,2,never,170,0
14087,0.92,Male,Has relevent experience,Masters,STEM,14,1,204,0
14134,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,>20,>4,157,0
10784,0.91,Male,Has relevent experience,Graduate,STEM,>20,2,7,0
24274,0.9259999999999999,Male,Has relevent experience,Graduate,Business Degree,5,1,39,0
28463,0.9390000000000001,Male,No relevent experience,Graduate,STEM,9,2,39,0
22699,0.9259999999999999,Male,No relevent experience,Graduate,STEM,9,never,74,0
28369,0.91,Male,Has relevent experience,Graduate,STEM,11,1,51,0
28935,0.624,Male,Has relevent experience,Graduate,STEM,3,1,44,0
19363,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,17,>4,46,0
22861,0.91,Male,Has relevent experience,Graduate,STEM,8,1,104,0
3572,0.8270000000000001,Male,Has relevent experience,Graduate,STEM,19,never,10,0
6594,0.887,Male,Has relevent experience,Graduate,Other,14,1,64,0
32118,0.843,Male,Has relevent experience,Graduate,STEM,14,1,24,0
21573,0.91,Male,Has relevent experience,Phd,STEM,3,2,10,0
12945,0.92,Male,Has relevent experience,Graduate,Business Degree,3,1,26,0
1099,0.836,Male,Has relevent experience,Graduate,STEM,>20,2,29,0
31439,0.624,Male,Has relevent experience,Graduate,STEM,>20,1,49,0
6446,0.925,Male,No relevent experience,Graduate,STEM,3,2,13,0
32677,0.92,Male,Has relevent experience,Graduate,STEM,17,>4,148,0
12324,0.92,Female,Has relevent experience,Graduate,STEM,11,1,110,0
31532,0.91,Male,Has relevent experience,Graduate,STEM,18,>4,41,0
28212,0.92,Male,Has relevent experience,Graduate,STEM,3,1,90,0
21111,0.915,Female,Has relevent experience,Graduate,STEM,>20,>4,37,0
14458,0.9259999999999999,Male,No relevent experience,Masters,STEM,11,1,11,0
9386,0.795,Male,Has relevent experience,Masters,STEM,>20,>4,99,0
31138,0.884,Male,Has relevent experience,Graduate,Other,5,1,28,0
31143,0.92,Male,Has relevent experience,Graduate,Other,>20,>4,28,0
17745,0.55,Male,Has relevent experience,Graduate,STEM,3,2,64,0
11080,0.836,Female,Has relevent experience,Masters,STEM,6,1,122,0
3298,0.92,Male,Has relevent experience,Graduate,STEM,19,>4,184,0
24896,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,22,0
33266,0.92,Male,Has relevent experience,Graduate,STEM,14,>4,58,0
31939,0.89,Male,Has relevent experience,Graduate,STEM,2,1,86,0
1722,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,14,1,44,0
13063,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,15,1,23,0
5499,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,8,1,316,0
13385,0.91,Male,Has relevent experience,Graduate,STEM,15,2,94,0
19784,0.855,Male,Has relevent experience,Graduate,STEM,16,1,90,0
23485,0.91,Female,Has relevent experience,Masters,STEM,2,1,29,0
13773,0.924,Male,Has relevent experience,Graduate,STEM,8,>4,17,0
23797,0.9259999999999999,Male,No relevent experience,Graduate,STEM,5,1,21,0
29387,0.8959999999999999,Male,Has relevent experience,Masters,STEM,>20,never,21,0
20850,0.92,Male,Has relevent experience,Masters,STEM,11,>4,23,0
32159,0.9390000000000001,Male,Has relevent experience,Masters,STEM,14,1,12,0
31999,0.691,Male,No relevent experience,Graduate,STEM,1,never,25,0
25437,0.91,Male,Has relevent experience,Graduate,STEM,16,1,46,0
6163,0.924,Male,Has relevent experience,Masters,STEM,16,1,37,0
28804,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,84,0
12623,0.9229999999999999,Male,Has relevent experience,Graduate,STEM,4,1,28,0
30870,0.9259999999999999,Male,Has relevent experience,Masters,STEM,9,>4,36,0
7404,0.924,Male,No relevent experience,Graduate,STEM,10,1,11,0
11851,0.754,Male,Has relevent experience,Masters,Humanities,>20,2,26,0
24370,0.698,Male,Has relevent experience,Graduate,STEM,9,1,44,0
11202,0.92,Male,Has relevent experience,Graduate,No Major,13,1,7,0
25910,0.794,Male,Has relevent experience,Graduate,STEM,5,1,41,0
9883,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,44,0
20919,0.698,Male,Has relevent experience,Masters,STEM,9,3,87,0
4030,0.91,Male,Has relevent experience,Masters,STEM,7,3,114,0
29932,0.92,Female,Has relevent experience,Masters,STEM,17,3,304,0
12566,0.9259999999999999,Male,Has relevent experience,Masters,STEM,18,>4,36,0
29167,0.92,Male,Has relevent experience,Masters,Other,>20,2,96,0
10382,0.843,Male,Has relevent experience,Graduate,STEM,18,1,50,0
9691,0.92,Male,Has relevent experience,Graduate,STEM,17,>4,94,0
32003,0.92,Male,Has relevent experience,Graduate,STEM,16,1,101,0
13766,0.84,Male,Has relevent experience,Graduate,STEM,8,1,9,0
9924,0.91,Other,Has relevent experience,Masters,STEM,>20,1,21,0
11647,0.91,Male,Has relevent experience,Graduate,STEM,>20,1,37,0
25733,0.92,Male,Has relevent experience,Graduate,Humanities,15,4,152,0
29336,0.91,Male,Has relevent experience,Graduate,STEM,>20,1,27,0
32030,0.64,Male,No relevent experience,Graduate,STEM,5,1,47,0
10871,0.92,Male,Has relevent experience,Graduate,STEM,>20,3,100,0
3613,0.91,Male,Has relevent experience,Masters,STEM,14,1,42,0
26253,0.91,Male,No relevent experience,Masters,Humanities,>20,3,94,0
2440,0.743,Male,Has relevent experience,Masters,STEM,17,1,32,0
4711,0.8270000000000001,Male,Has relevent experience,Masters,STEM,14,1,192,0
15513,0.9259999999999999,Male,Has relevent experience,Masters,STEM,15,2,96,0
13718,0.855,Male,Has relevent experience,Masters,STEM,12,2,7,0
15603,0.884,Male,Has relevent experience,Graduate,STEM,7,2,140,0
14570,0.887,Male,No relevent experience,Graduate,STEM,2,never,36,0
23094,0.74,Male,Has relevent experience,Graduate,STEM,11,>4,32,0
315,0.92,Male,No relevent experience,Masters,STEM,16,1,276,0
21512,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,14,>4,67,0
24680,0.92,Male,No relevent experience,Graduate,STEM,5,3,6,0
2249,0.9229999999999999,Male,No relevent experience,Graduate,STEM,2,1,25,0
28137,0.624,Male,Has relevent experience,Masters,STEM,6,4,30,0
11373,0.92,Male,No relevent experience,Graduate,Humanities,6,1,46,0
18656,0.897,Male,Has relevent experience,Masters,STEM,6,1,121,0
5846,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,>20,>4,92,0
